name,p4_url,http_status,n_outgal,complexity_rank,best_outgal,all_outgals,error
ESO477-005,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO477-005/P4/,404,0,0,,[],
ESO480-017,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO480-017/P4/,404,0,0,,[],
ESO480-020,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO480-020/P4/,200,3,3,ESO480-020_d.outgal,"[""ESO480-020_d.outgal"", ""ESO480-020_onecomp.outgal"", ""ESO480-020_twocomp.outgal""]",
ESO480-025,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO480-025/P4/,200,3,3,ESO480-025_d.outgal,"[""ESO480-025_d.outgal"", ""ESO480-025_onecomp.outgal"", ""ESO480-025_twocomp.outgal""]",
ESO482-017,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO482-017/P4/,404,0,0,,[],
ESO482-035,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO482-035/P4/,200,3,3,ESO482-035_dbarf.outgal,"[""ESO482-035_dbarf.outgal"", ""ESO482-035_onecomp.outgal"", ""ESO482-035_twocomp.outgal""]",
ESO482-036,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO482-036/P4/,404,0,0,,[],
ESO482-049,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO482-049/P4/,404,0,0,,[],
ESO485-021,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO485-021/P4/,200,3,3,ESO485-021_dnbar.outgal,"[""ESO485-021_dnbar.outgal"", ""ESO485-021_onecomp.outgal"", ""ESO485-021_twocomp.outgal""]",
ESO486-021,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO486-021/P4/,200,3,3,ESO486-021_d.outgal,"[""ESO486-021_d.outgal"", ""ESO486-021_onecomp.outgal"", ""ESO486-021_twocomp.outgal""]",
ESO501-079,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO501-079/P4/,200,3,3,ESO501-079_d.outgal,"[""ESO501-079_d.outgal"", ""ESO501-079_onecomp.outgal"", ""ESO501-079_twocomp.outgal""]",
ESO502-020,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO502-020/P4/,200,3,3,ESO502-020_dd.outgal,"[""ESO502-020_dd.outgal"", ""ESO502-020_onecomp.outgal"", ""ESO502-020_twocomp.outgal""]",
ESO504-024,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO504-024/P4/,200,3,3,ESO504-024_d.outgal,"[""ESO504-024_d.outgal"", ""ESO504-024_onecomp.outgal"", ""ESO504-024_twocomp.outgal""]",
ESO504-028,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO504-028/P4/,200,3,3,ESO504-028_dn.outgal,"[""ESO504-028_dn.outgal"", ""ESO504-028_onecomp.outgal"", ""ESO504-028_twocomp.outgal""]",
ESO504-030,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO504-030/P4/,404,0,0,,[],
ESO505-002,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO505-002/P4/,200,3,3,ESO505-002_d.outgal,"[""ESO505-002_d.outgal"", ""ESO505-002_onecomp.outgal"", ""ESO505-002_twocomp.outgal""]",
ESO505-005,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO505-005/P4/,404,0,0,,[],
ESO505-013,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO505-013/P4/,200,3,3,ESO505-013_dbarn.outgal,"[""ESO505-013_dbarn.outgal"", ""ESO505-013_onecomp.outgal"", ""ESO505-013_twocomp.outgal""]",
ESO506-029,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO506-029/P4/,200,3,3,ESO506-029_dbar.outgal,"[""ESO506-029_dbar.outgal"", ""ESO506-029_onecomp.outgal"", ""ESO506-029_twocomp.outgal""]",
ESO508-003,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO508-003/P4/,404,0,0,,[],
ESO508-007,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO508-007/P4/,200,3,3,ESO508-007_dbar.outgal,"[""ESO508-007_dbar.outgal"", ""ESO508-007_onecomp.outgal"", ""ESO508-007_twocomp.outgal""]",
ESO508-015,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO508-015/P4/,200,3,3,ESO508-015_d.outgal,"[""ESO508-015_d.outgal"", ""ESO508-015_onecomp.outgal"", ""ESO508-015_twocomp.outgal""]",
ESO508-024,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO508-024/P4/,200,3,3,ESO508-024_dbar.outgal,"[""ESO508-024_dbar.outgal"", ""ESO508-024_onecomp.outgal"", ""ESO508-024_twocomp.outgal""]",
ESO508-066,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO508-066/P4/,404,0,0,,[],
ESO509-026,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO509-026/P4/,200,3,3,ESO509-026_bdbar.outgal,"[""ESO509-026_bdbar.outgal"", ""ESO509-026_onecomp.outgal"", ""ESO509-026_twocomp.outgal""]",
ESO509-064,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO509-064/P4/,404,0,0,,[],
ESO510-026,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO510-026/P4/,200,3,3,ESO510-026_d.outgal,"[""ESO510-026_d.outgal"", ""ESO510-026_onecomp.outgal"", ""ESO510-026_twocomp.outgal""]",
ESO510-043,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO510-043/P4/,404,0,0,,[],
ESO510-058,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO510-058/P4/,200,3,3,ESO510-058_dbar.outgal,"[""ESO510-058_dbar.outgal"", ""ESO510-058_onecomp.outgal"", ""ESO510-058_twocomp.outgal""]",
ESO510-059,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO510-059/P4/,200,3,3,ESO510-059_dbar.outgal,"[""ESO510-059_dbar.outgal"", ""ESO510-059_onecomp.outgal"", ""ESO510-059_twocomp.outgal""]",
ESO532-015,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO532-015/P4/,404,0,0,,[],
ESO532-022,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO532-022/P4/,200,3,3,ESO532-022_dbarf.outgal,"[""ESO532-022_dbarf.outgal"", ""ESO532-022_onecomp.outgal"", ""ESO532-022_twocomp.outgal""]",
ESO533-005,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO533-005/P4/,404,0,0,,[],
ESO533-028,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO533-028/P4/,200,3,3,ESO533-028_dd.outgal,"[""ESO533-028_dd.outgal"", ""ESO533-028_onecomp.outgal"", ""ESO533-028_twocomp.outgal""]",
ESO539-007,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO539-007/P4/,200,3,3,ESO539-007_dd.outgal,"[""ESO539-007_dd.outgal"", ""ESO539-007_onecomp.outgal"", ""ESO539-007_twocomp.outgal""]",
ESO541-004,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO541-004/P4/,200,3,3,ESO541-004_bd.outgal,"[""ESO541-004_bd.outgal"", ""ESO541-004_onecomp.outgal"", ""ESO541-004_twocomp.outgal""]",
ESO544-030,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO544-030/P4/,200,3,3,ESO544-030_dd.outgal,"[""ESO544-030_dd.outgal"", ""ESO544-030_onecomp.outgal"", ""ESO544-030_twocomp.outgal""]",
ESO545-016,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO545-016/P4/,200,3,3,ESO545-016_d.outgal,"[""ESO545-016_d.outgal"", ""ESO545-016_onecomp.outgal"", ""ESO545-016_twocomp.outgal""]",
ESO546-033,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO546-033/P4/,404,0,0,,[],
ESO547-005,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO547-005/P4/,200,3,3,ESO547-005_d.outgal,"[""ESO547-005_d.outgal"", ""ESO547-005_onecomp.outgal"", ""ESO547-005_twocomp.outgal""]",
ESO547-020,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO547-020/P4/,200,3,3,ESO547-020_d.outgal,"[""ESO547-020_d.outgal"", ""ESO547-020_onecomp.outgal"", ""ESO547-020_twocomp.outgal""]",
ESO548-005,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-005/P4/,200,3,3,ESO548-005_d.outgal,"[""ESO548-005_d.outgal"", ""ESO548-005_onecomp.outgal"", ""ESO548-005_twocomp.outgal""]",
ESO548-025,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-025/P4/,200,3,3,ESO548-025_dbar.outgal,"[""ESO548-025_dbar.outgal"", ""ESO548-025_onecomp.outgal"", ""ESO548-025_twocomp.outgal""]",
ESO548-028,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-028/P4/,404,0,0,,[],
ESO548-029,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-029/P4/,404,0,0,,[],
ESO548-034,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-034/P4/,404,0,0,,[],
ESO548-049,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-049/P4/,404,0,0,,[],
ESO548-073,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-073/P4/,404,0,0,,[],
ESO548-076,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-076/P4/,404,0,0,,[],
ESO548-082,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO548-082/P4/,200,3,3,ESO548-082_d.outgal,"[""ESO548-082_d.outgal"", ""ESO548-082_onecomp.outgal"", ""ESO548-082_twocomp.outgal""]",
ESO549-002,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO549-002/P4/,200,3,3,ESO549-002_d.outgal,"[""ESO549-002_d.outgal"", ""ESO549-002_onecomp.outgal"", ""ESO549-002_twocomp.outgal""]",
ESO549-018,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO549-018/P4/,200,3,3,ESO549-018_bd.outgal,"[""ESO549-018_bd.outgal"", ""ESO549-018_onecomp.outgal"", ""ESO549-018_twocomp.outgal""]",
ESO549-035,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO549-035/P4/,200,3,3,ESO549-035_dd.outgal,"[""ESO549-035_dd.outgal"", ""ESO549-035_onecomp.outgal"", ""ESO549-035_twocomp.outgal""]",
ESO550-024,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO550-024/P4/,200,3,3,ESO550-024_dd.outgal,"[""ESO550-024_dd.outgal"", ""ESO550-024_onecomp.outgal"", ""ESO550-024_twocomp.outgal""]",
ESO570-019,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO570-019/P4/,200,3,3,ESO570-019_dbarn.outgal,"[""ESO570-019_dbarn.outgal"", ""ESO570-019_onecomp.outgal"", ""ESO570-019_twocomp.outgal""]",
ESO572-018,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO572-018/P4/,200,3,3,ESO572-018_dbar.outgal,"[""ESO572-018_dbar.outgal"", ""ESO572-018_onecomp.outgal"", ""ESO572-018_twocomp.outgal""]",
ESO572-030,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO572-030/P4/,200,3,3,ESO572-030_dn.outgal,"[""ESO572-030_dn.outgal"", ""ESO572-030_onecomp.outgal"", ""ESO572-030_twocomp.outgal""]",
ESO575-023,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO575-023/P4/,404,0,0,,[],
ESO576-001,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO576-001/P4/,200,3,3,ESO576-001_dbarfn.outgal,"[""ESO576-001_dbarfn.outgal"", ""ESO576-001_onecomp.outgal"", ""ESO576-001_twocomp.outgal""]",
ESO576-017,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO576-017/P4/,200,3,3,ESO576-017_dbarn.outgal,"[""ESO576-017_dbarn.outgal"", ""ESO576-017_onecomp.outgal"", ""ESO576-017_twocomp.outgal""]",
ESO576-032,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO576-032/P4/,200,3,3,ESO576-032_dbarn.outgal,"[""ESO576-032_dbarn.outgal"", ""ESO576-032_onecomp.outgal"", ""ESO576-032_twocomp.outgal""]",
ESO580-005,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO580-005/P4/,404,0,0,,[],
ESO580-022,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO580-022/P4/,200,3,3,ESO580-022_dbar.outgal,"[""ESO580-022_dbar.outgal"", ""ESO580-022_onecomp.outgal"", ""ESO580-022_twocomp.outgal""]",
ESO580-030,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO580-030/P4/,200,3,3,ESO580-030_dn.outgal,"[""ESO580-030_dn.outgal"", ""ESO580-030_onecomp.outgal"", ""ESO580-030_twocomp.outgal""]",
ESO601-001,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO601-001/P4/,404,0,0,,[],
ESO601-031,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO601-031/P4/,200,3,3,ESO601-031_d.outgal,"[""ESO601-031_d.outgal"", ""ESO601-031_onecomp.outgal"", ""ESO601-031_twocomp.outgal""]",
ESO602-030,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO602-030/P4/,200,3,3,ESO602-030_dbarf.outgal,"[""ESO602-030_dbarf.outgal"", ""ESO602-030_onecomp.outgal"", ""ESO602-030_twocomp.outgal""]",
ESO603-005,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO603-005/P4/,404,0,0,,[],
ESO603-006,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO603-006/P4/,404,0,0,,[],
ESO603-031,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO603-031/P4/,200,3,3,ESO603-031_dd.outgal,"[""ESO603-031_dd.outgal"", ""ESO603-031_onecomp.outgal"", ""ESO603-031_twocomp.outgal""]",
IC0051,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0051/P4/,200,3,3,IC0051_bdbar.outgal,"[""IC0051_bdbar.outgal"", ""IC0051_onecomp.outgal"", ""IC0051_twocomp.outgal""]",
IC0101,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0101/P4/,200,3,3,IC0101_dn.outgal,"[""IC0101_dn.outgal"", ""IC0101_onecomp.outgal"", ""IC0101_twocomp.outgal""]",
IC0127,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0127/P4/,404,0,0,,[],
IC0167,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0167/P4/,200,3,3,IC0167_ddbar.outgal,"[""IC0167_ddbar.outgal"", ""IC0167_onecomp.outgal"", ""IC0167_twocomp.outgal""]",
IC0271,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0271/P4/,404,0,0,,[],
IC0277,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0277/P4/,404,0,0,,[],
IC0346,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0346/P4/,404,0,0,,[],
IC0529,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0529/P4/,200,3,3,IC0529_dbarn.outgal,"[""IC0529_dbarn.outgal"", ""IC0529_onecomp.outgal"", ""IC0529_twocomp.outgal""]",
IC0559,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0559/P4/,404,0,0,,[],
IC0600,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0600/P4/,200,3,3,IC0600_ddbar.outgal,"[""IC0600_ddbar.outgal"", ""IC0600_onecomp.outgal"", ""IC0600_twocomp.outgal""]",
IC0676,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0676/P4/,404,0,0,,[],
IC0749,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0749/P4/,200,3,3,IC0749_dbarfn.outgal,"[""IC0749_dbarfn.outgal"", ""IC0749_onecomp.outgal"", ""IC0749_twocomp.outgal""]",
IC0750,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0750/P4/,200,3,3,IC0750_dbarn.outgal,"[""IC0750_dbarn.outgal"", ""IC0750_onecomp.outgal"", ""IC0750_twocomp.outgal""]",
IC0758,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0758/P4/,200,3,3,IC0758_dbar.outgal,"[""IC0758_dbar.outgal"", ""IC0758_onecomp.outgal"", ""IC0758_twocomp.outgal""]",
IC0769,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0769/P4/,200,3,3,IC0769_dbarn.outgal,"[""IC0769_dbarn.outgal"", ""IC0769_onecomp.outgal"", ""IC0769_twocomp.outgal""]",
IC0776,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0776/P4/,200,3,3,IC0776_dd.outgal,"[""IC0776_dd.outgal"", ""IC0776_onecomp.outgal"", ""IC0776_twocomp.outgal""]",
IC0781,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0781/P4/,404,0,0,,[],
IC0782,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0782/P4/,404,0,0,,[],
IC0783,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0783/P4/,404,0,0,,[],
IC0797,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0797/P4/,200,3,3,IC0797_dbarfn.outgal,"[""IC0797_dbarfn.outgal"", ""IC0797_onecomp.outgal"", ""IC0797_twocomp.outgal""]",
IC0800,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0800/P4/,200,3,3,IC0800_dbarf.outgal,"[""IC0800_dbarf.outgal"", ""IC0800_onecomp.outgal"", ""IC0800_twocomp.outgal""]",
IC0863,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0863/P4/,200,3,3,IC0863_dbarn.outgal,"[""IC0863_dbarn.outgal"", ""IC0863_onecomp.outgal"", ""IC0863_twocomp.outgal""]",
IC0874,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC0874/P4/,404,0,0,,[],
IC1014,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1014/P4/,200,3,3,IC1014_dbarn.outgal,"[""IC1014_dbarn.outgal"", ""IC1014_onecomp.outgal"", ""IC1014_twocomp.outgal""]",
IC1066,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1066/P4/,200,3,3,IC1066_dn.outgal,"[""IC1066_dn.outgal"", ""IC1066_onecomp.outgal"", ""IC1066_twocomp.outgal""]",
IC1067,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1067/P4/,200,3,3,IC1067_bdbarfn.outgal,"[""IC1067_bdbarfn.outgal"", ""IC1067_onecomp.outgal"", ""IC1067_twocomp.outgal""]",
IC1125,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1125/P4/,200,3,3,IC1125_dbarf.outgal,"[""IC1125_dbarf.outgal"", ""IC1125_onecomp.outgal"", ""IC1125_twocomp.outgal""]",
IC1151,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1151/P4/,200,3,3,IC1151_dbar.outgal,"[""IC1151_dbar.outgal"", ""IC1151_onecomp.outgal"", ""IC1151_twocomp.outgal""]",
IC1158,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1158/P4/,200,3,3,IC1158_dn.outgal,"[""IC1158_dn.outgal"", ""IC1158_onecomp.outgal"", ""IC1158_twocomp.outgal""]",
IC1251,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1251/P4/,200,3,3,IC1251_d.outgal,"[""IC1251_d.outgal"", ""IC1251_onecomp.outgal"", ""IC1251_twocomp.outgal""]",
IC1438,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1438/P4/,200,3,3,IC1438_bdbar.outgal,"[""IC1438_bdbar.outgal"", ""IC1438_onecomp.outgal"", ""IC1438_twocomp.outgal""]",
IC1447,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1447/P4/,200,3,3,IC1447_bd.outgal,"[""IC1447_bd.outgal"", ""IC1447_onecomp.outgal"", ""IC1447_twocomp.outgal""]",
IC1554,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1554/P4/,404,0,0,,[],
IC1555,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1555/P4/,200,3,3,IC1555_dd.outgal,"[""IC1555_dd.outgal"", ""IC1555_onecomp.outgal"", ""IC1555_twocomp.outgal""]",
IC1558,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1558/P4/,200,3,3,IC1558_dbar.outgal,"[""IC1558_dbar.outgal"", ""IC1558_onecomp.outgal"", ""IC1558_twocomp.outgal""]",
IC1826,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1826/P4/,200,3,3,IC1826_dd.outgal,"[""IC1826_dd.outgal"", ""IC1826_onecomp.outgal"", ""IC1826_twocomp.outgal""]",
IC1870,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1870/P4/,200,3,3,IC1870_dbar.outgal,"[""IC1870_dbar.outgal"", ""IC1870_onecomp.outgal"", ""IC1870_twocomp.outgal""]",
IC1892,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1892/P4/,200,3,3,IC1892_dbar.outgal,"[""IC1892_dbar.outgal"", ""IC1892_onecomp.outgal"", ""IC1892_twocomp.outgal""]",
IC1914,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1914/P4/,200,3,3,IC1914_dbarn.outgal,"[""IC1914_dbarn.outgal"", ""IC1914_onecomp.outgal"", ""IC1914_twocomp.outgal""]",
IC1933,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1933/P4/,200,3,3,IC1933_dbar.outgal,"[""IC1933_dbar.outgal"", ""IC1933_onecomp.outgal"", ""IC1933_twocomp.outgal""]",
IC1953,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1953/P4/,200,3,3,IC1953_bdbarf.outgal,"[""IC1953_bdbarf.outgal"", ""IC1953_onecomp.outgal"", ""IC1953_twocomp.outgal""]",
IC1954,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1954/P4/,200,3,3,IC1954_dbar.outgal,"[""IC1954_dbar.outgal"", ""IC1954_onecomp.outgal"", ""IC1954_twocomp.outgal""]",
IC1993,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC1993/P4/,200,3,3,IC1993_bd.outgal,"[""IC1993_bd.outgal"", ""IC1993_onecomp.outgal"", ""IC1993_twocomp.outgal""]",
IC2007,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2007/P4/,200,3,3,IC2007_dbar.outgal,"[""IC2007_dbar.outgal"", ""IC2007_onecomp.outgal"", ""IC2007_twocomp.outgal""]",
IC2009,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2009/P4/,404,0,0,,[],
IC2035,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2035/P4/,200,3,3,IC2035_dbarn.outgal,"[""IC2035_dbarn.outgal"", ""IC2035_onecomp.outgal"", ""IC2035_twocomp.outgal""]",
IC2038,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2038/P4/,404,0,0,,[],
IC2039,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2039/P4/,404,0,0,,[],
IC2041,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2041/P4/,404,0,0,,[],
IC2049,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2049/P4/,404,0,0,,[],
IC2051,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2051/P4/,200,3,3,IC2051_bdbarf.outgal,"[""IC2051_bdbarf.outgal"", ""IC2051_onecomp.outgal"", ""IC2051_twocomp.outgal""]",
IC2056,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2056/P4/,200,3,3,IC2056_ddn.outgal,"[""IC2056_ddn.outgal"", ""IC2056_onecomp.outgal"", ""IC2056_twocomp.outgal""]",
IC2604,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2604/P4/,200,3,3,IC2604_dn.outgal,"[""IC2604_dn.outgal"", ""IC2604_onecomp.outgal"", ""IC2604_twocomp.outgal""]",
IC2627,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2627/P4/,200,3,3,IC2627_bd.outgal,"[""IC2627_bd.outgal"", ""IC2627_onecomp.outgal"", ""IC2627_twocomp.outgal""]",
IC2764,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2764/P4/,200,3,3,IC2764_bd.outgal,"[""IC2764_bd.outgal"", ""IC2764_onecomp.outgal"", ""IC2764_twocomp.outgal""]",
IC2828,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2828/P4/,200,3,3,IC2828_d.outgal,"[""IC2828_d.outgal"", ""IC2828_onecomp.outgal"", ""IC2828_twocomp.outgal""]",
IC2969,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC2969/P4/,200,3,3,IC2969_dn.outgal,"[""IC2969_dn.outgal"", ""IC2969_onecomp.outgal"", ""IC2969_twocomp.outgal""]",
IC3010,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3010/P4/,404,0,0,,[],
IC3019,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3019/P4/,404,0,0,,[],
IC3021,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3021/P4/,200,3,3,IC3021_dbarfn.outgal,"[""IC3021_dbarfn.outgal"", ""IC3021_onecomp.outgal"", ""IC3021_twocomp.outgal""]",
IC3023,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3023/P4/,200,3,3,IC3023_d.outgal,"[""IC3023_d.outgal"", ""IC3023_onecomp.outgal"", ""IC3023_twocomp.outgal""]",
IC3044,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3044/P4/,200,3,3,IC3044_dbar.outgal,"[""IC3044_dbar.outgal"", ""IC3044_onecomp.outgal"", ""IC3044_twocomp.outgal""]",
IC3059,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3059/P4/,200,3,3,IC3059_d.outgal,"[""IC3059_d.outgal"", ""IC3059_onecomp.outgal"", ""IC3059_twocomp.outgal""]",
IC3065,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3065/P4/,404,0,0,,[],
