name,ra,dec,sample,type,cvrhs,t,incl_deg,dist_mpc,distmod,mabs1_3p6,logmstar,btot_app,b_abs,m_i,mi_source,mabs3_real,p4_url
NGC3813,175.327698,36.546894,S4G,Sb,SA(s)bc,4.0,57.6,23.51,31.856263145624695,-20.631,10.438,12.277,-19.579263145624694,-21.053841839221803,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3813/P4/
NGC3846A,176.061724,55.034941,S4G,IB,SB(s)m,9.0,41.5,25.3,32.01560260587909,-18.453,9.567,14.44,-17.57560260587909,-18.916811612381586,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3846A/P4/
NGC3850,176.398437,55.886969,S4G,Sc,SB(s)m,9.0,69.1,18.31,31.313441721508482,-17.678,9.257,14.452,-16.861441721508484,-18.156108804554496,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3850/P4/
NGC4416,186.694731,7.918558,S4G,Sc,(RL)SB(rs)dm / Sph,8.0,29.4,20.06,31.511654643422,-18.987,9.781,13.117,-18.394654643421998,-19.51779884120417,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4416/P4/
NGC4424,186.798453,9.42055,S4G,SBa,(R_2_'L)SB(s)0/a[cd] pec,0.0,65.0,14.11,30.747635068771743,-19.237,9.881,12.385,-18.362635068771745,-19.70152424116136,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4424/P4/
NGC4428,186.867823,-8.167922,S4G,SABc,SA(s)bc,4.0,68.2,36.02,32.78271854241757,-20.809,10.51,13.206,-19.57671854241757,-21.18941385746813,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4428/P4/
NGC4430,186.860045,6.262747,S4G,Sb,SA\underline{B}(rs)dm,8.0,43.9,19.28,31.42553514783406,-19.398,9.945,12.767,-18.658535147834062,-19.894225759741005,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4430/P4/
NGC4448,187.064371,28.620289,S4G,SBab,"(R)SB(r,bl)0/\underline{a}",0.5,52.5,22.57,31.767657795388814,-21.294,10.704,12.038,-19.729657795388814,-21.59637958191637,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4448/P4/
NGC4449,187.046335,44.09364,S4G,IB,IB(s)m,10.0,63.5,3.87,27.938554825094556,-18.142,9.443,9.5,-18.438554825094556,-18.88169038389722,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4449/P4/
NGC3023,147.468653,0.619035,S4G,SABc,SB(s)dm,8.0,60.7,26.72,32.13418226901754,-19.132,9.839,13.514,-18.620182269017544,-19.681722833219123,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3023/P4/
NGC3027,148.918147,72.20381,S4G,Sc,SB(s)dm,8.0,69.9,15.79,30.991910650041476,-18.402,9.547,12.196,-18.795910650041478,-19.164569002759748,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3027/P4/
NGC3031,148.888327,69.065347,S4G,Sab,"SA(r,rs,nb)a",1.0,62.7,3.67,27.82333032126045,-21.458,10.77,7.79,-20.03333032126045,-21.793202625496203,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3031/P4/
NGC3032,148.033996,29.236235,S4G,S0,"SA(r\underline{l},rl)0^o^",-2.0,26.4,19.79,31.48222897103198,-19.246,9.885,13.069,-18.413228971031977,-19.720298808192513,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3032/P4/
NGC3041,148.279758,16.677649,S4G,SABc,SA(rs)\underline{b}c,3.5,51.5,22.27,31.738601085170195,-20.362,10.331,12.304,-19.434601085170193,-20.814061255014995,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3041/P4/
NGC3049,148.706654,9.2712,S4G,SBb,SB(r\underline{s})ab:,2.0,58.1,23.14,31.821816773078652,-19.379,9.938,13.666,-18.15581677307865,-19.761551941673485,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3049/P4/
NGC3055,148.825245,4.269998,S4G,SABc,S\underline{A}B(s)b\underline{c},4.5,57.1,25.96,32.071523440641656,-20.156,10.248,12.655,-19.416523440641654,-20.652223008550788,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3055/P4/
NGC3057,151.414585,80.286652,S4G,Sd,SB(s)\underline{d}m,7.5,58.3,19.37,31.435648103595554,-17.865,9.332,13.589,-17.846648103595555,-18.530687304344955,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3057/P4/
NGC3904,177.305115,-29.276819,S4G,E,"SA(l,nl)0^-^",-3.0,68.1,25.61,32.04204789234215,-21.786,10.901,11.795,-20.247047892342145,-22.094346254700405,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3904/P4/
NGC3906,177.418986,48.42613,S4G,SBcd,SB(r'l)dm,8.0,52.4,12.82,30.539440125914,-17.468,9.173,13.525,-17.014440125914,-18.03141342958979,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3906/P4/
NGC3912,177.51853,26.478859,S4G,Sb,SB(s:)m: pec,9.0,68.0,23.43,31.848861442984813,-19.529,9.998,13.341,-18.50786144298481,-19.95903243910143,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3912/P4/
NGC3913,177.662391,55.353792,S4G,Scd,SA(s)dm:,8.0,33.3,8.3,29.59539046188037,-16.512,8.791,13.355,-16.24039046188037,-17.118171758541887,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3913/P4/
NGC4899,195.235971,-13.944218,S4G,SABc,S\underline{A}B(s)c,5.0,56.3,30.48,32.42007481333781,-20.434,10.36,12.662,-19.758074813337814,-20.94515758113439,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4899/P4/
NGC4900,195.163183,2.501229,S4G,SBc,(R_2_')SB(s)cd,6.0,19.0,21.53,31.66522014911743,-20.34,10.322,11.912,-19.753220149117432,-20.872106735042596,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4900/P4/
NGC4902,195.248961,-14.513546,S4G,Sb,"SB(\underline{r}s,bl)a\underline{b}",2.5,26.6,33.76,32.64201218976809,-21.865,10.932,11.811,-20.83101218976809,-22.2920128645955,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4902/P4/
NGC4904,195.244504,-0.02761,S4G,Sc,(R')SB(s)cd,6.0,52.6,20.64,31.573548464775868,-19.682,10.059,12.674,-18.89954846477587,-20.16812388922233,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4904/P4/
NGC4920,195.51782,-11.378805,S4G,I,S/IB:m / Sph,9.5,44.6,18.2,31.30035693992538,-17.26,9.09,14.15,-17.15035693992538,-17.904233880882465,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4920/P4/
NGC4928,195.752374,-8.084897,S4G,Sbc,SA(s)b\underline{c} / E2-3,4.5,41.8,26.45,32.112128381856024,-19.409,9.95,12.92,-19.192128381856023,-20.028035169736164,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4928/P4/
NGC4941,196.054612,-5.551558,S4G,SABa,(RL)SA(\underline{r}s)0/a,0.0,36.6,13.66,30.677253496727566,-19.952,10.167,11.902,-18.775253496727565,-20.34546457173098,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4941/P4/
NGC5885,228.767336,-10.086035,S4G,SABc,SA\underline{B}(s)c,5.0,33.3,22.05,31.717042969019282,-20.185,10.26,12.337,-19.380042969019282,-20.66583509771953,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5885/P4/
NGC5892,228.450962,-15.463805,S4G,SABc,SB(r\underline{s})cd,6.0,39.1,27.28,32.179221829922206,-20.207,10.269,13.265,-18.914221829922205,-20.57319713003172,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5892/P4/
NGC5899,228.763592,42.049875,S4G,Sc,SAB(s)bc,4.0,68.9,38.56,32.93068512615397,-21.864,10.932,12.557,-20.373685126153966,-22.183776004646184,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5899/P4/
NGC5915,230.387934,-13.091746,S4G,SBb,SA:(r:)\underline{d}m: pec / cc pec,7.5,44.3,21.41,31.653083336472193,-19.787,10.101,12.672,-18.981083336472192,-20.267609584070964,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5915/P4/
NGC5921,230.485416,5.07065,S4G,Sbc,SB(\underline{r}s)b,3.0,49.5,17.37,31.198999092235496,-20.405,10.348,11.681,-19.5179990922355,-20.866554786675344,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5921/P4/
NGC3642,170.574635,59.074523,S4G,Sbc,SA(r'l)ab pec,2.0,32.2,8.38,29.616220093151384,-18.121,9.434,11.711,-17.905220093151385,-18.740291721890575,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3642/P4/
NGC3654,171.0447,69.41308,S4G,Sbc,SB(s:)d pec,7.0,57.1,33.39,32.61808209527185,-19.491,9.983,13.265,-19.35308209527185,-20.128589292388885,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3654/P4/
NGC3655,170.727582,16.590137,S4G,Sc,SA(s)bc / E2-3,4.0,47.1,30.86,32.446979608635644,-21.255,10.688,12.318,-20.128979608635646,-21.660385208029375,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3655/P4/
NGC3659,170.939545,17.818502,S4G,SBd,SB(s)dm,8.0,68.8,24.41,31.93783889708594,-19.362,9.931,12.917,-19.020838897085937,-19.951827140815194,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3659/P4/
NGC3664,171.100947,3.324848,S4G,SBm,SB(r\underline{s})m,9.0,57.1,24.4,31.936949131693652,-18.572,9.615,13.314,-18.62294913169365,-19.25397304594801,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3664/P4/
NGC3672,171.260309,-9.795331,S4G,Sc,SA(s)c,5.0,56.2,24.64,31.95820351746194,-21.274,10.696,12.075,-19.88320351746194,-21.617162826603558,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3672/P4/
NGC3673,171.303583,-26.736739,S4G,Sb,(R')SA\underline{B}_x_(rs)ab,2.0,50.6,22.57,31.767657795388814,-20.679,10.458,12.481,-19.286657795388813,-21.02179958191637,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3673/P4/
NGC3675,171.535686,43.586001,S4G,Sb,"(R',R')SA(ls)b / E4",3.0,59.5,16.09,31.032780220495148,-21.687,10.861,10.963,-20.069780220495147,-21.97695335181636,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3675/P4/
NGC3681,171.624147,16.86343,S4G,Sbc,"SAB(r,l)a",1.0,15.2,28.38,32.26506195560728,-20.622,10.435,12.42,-19.845061955607278,-21.109419559567712,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3681/P4/
NGC3682,171.92163,66.589826,S4G,S0-a,SA(r)0^+^,-1.0,56.7,15.1,30.894884736465848,-19.177,9.857,13.244,-17.650884736465848,-19.488362913069473,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3682/P4/
NGC3683,171.882472,56.876877,S4G,SBc,SAB(s)b\underline{c} sp / E3,4.5,68.8,32.15,32.5359048863012,-21.616,10.832,13.026,-19.509904886301204,-21.791067648280784,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3683/P4/
NGC3683A,172.299025,57.132329,S4G,SBc,SAB(rs)bc,4.0,44.4,40.81,33.05383297386635,-20.789,10.502,12.965,-20.08883297386635,-21.294460748858594,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3683A/P4/
NGC3684,171.796673,17.030224,S4G,Sbc,(R')SAB(s)c,5.0,50.8,20.57,31.56617145847362,-19.812,10.111,12.314,-19.25217145847362,-20.3504402927413,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3684/P4/
NGC3686,171.933239,17.224113,S4G,SBbc,SAB(s)bc,4.0,42.0,16.14,31.039517651930254,-20.02,10.194,12.003,-19.036517651930254,-20.458881648203608,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3686/P4/
NGC3689,172.045933,25.661113,S4G,SABc,SA(r)b,3.0,50.2,39.35,32.97472368347542,-21.24,10.682,13.007,-19.96772368347542,-21.611015065616723,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3689/P4/
NGC3691,172.039075,16.92031,S4G,SBb,S/IB(rs)m,9.5,47.4,30.37,32.41222395959133,-19.336,9.921,12.637,-19.77522395959133,-20.109217630503963,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3691/P4/
NGC3701,172.370591,24.093465,S4G,Sbc,SA(rs)b\underline{c},4.5,64.3,45.55,33.292441906545086,-20.217,10.273,13.501,-19.79144190654509,-20.786993848038094,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3701/P4/
NGC3715,172.884739,-14.23143,S4G,SBbc,SA(rs)ab,2.0,51.0,38.93,32.951422018590804,-20.903,10.547,13.445,-19.506422018590804,-21.244804174368838,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3715/P4/
NGC4369,186.150834,39.382945,S4G,Sa,(R)SB(r\underline{s})0/a[m]: pec,0.0,18.9,29.72,32.365244025442685,-20.951,10.567,12.355,-20.010244025442685,-21.399922345979032,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4369/P4/
NGC4370,186.228891,7.444458,S4G,Sa,"S0^{-/o}^ sp / E(b,nd)4",-2.5,53.2,37.25,32.85563138542156,-21.001,10.587,13.532,-19.32363138542156,-21.276818375574067,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4370/P4/
PGC013084,52.85331,-35.331025,ETG,S0,SAB(s)0/a,0.0,53.2,18.94,31.38689987333627,-17.47,9.174,14.563,-16.823899873336266,-17.98816647023402,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC013084/P4/
PGC013097,52.948545,-35.051856,ETG,S0,dE2-3,11.0,50.0,21.02,31.613163558461117,-16.768,8.893,15.301,-16.312163558461116,-17.33087843623836,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC013097/P4/
IC3647,190.221517,10.476074,DG,I,dS0(5),11.0,54.8,8.47,29.63941705165353,-14.766,8.092,15.13,-14.50941705165353,-15.582,real,-15.582,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3647/P4/
IC3720,191.19749,12.064627,DG,E,dE6-7,11.0,63.5,23.04,31.81241237375587,-17.222,9.075,14.98,-16.83241237375587,-17.82,real,-17.82,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3720/P4/
IC4946,305.992017,-43.995246,DG,S0-a,(RL)SB$_\textrm{x}$0/a,0.0,66.9,37.9,32.89319604984036,-21.712,10.871,12.62,-20.273196049840365,-21.65,real,-21.65,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC4946/P4/
IC5028,310.842746,-65.647049,DG,I,I\underline{A}Bm,10.0,46.6,19.9,31.494265382048532,-16.157,8.649,15.25,-16.244265382048532,-16.862,real,-16.862,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC5028/P4/
IC5162,332.014171,-52.714058,DG,Sc,S\underline{A}B:m pec,9.0,55.1,23.28,31.834914879889254,-16.667,8.853,15.08,-16.754914879889256,-17.324,real,-17.324,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC5162/P4/
IC5224,337.625322,-45.995485,DG,Sab,I0 sp pec,0.0,67.0,23.86,31.88835219667161,-17.922,9.355,14.35,-17.53835219667161,-18.439,real,-18.439,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC5224/P4/
IC5267A,343.984319,-43.43451,DG,Sbc,SB(s)d,7.0,69.7,19.87,31.490989335549074,-18.185,9.46,13.87,-17.620989335549076,-18.67,real,-18.67,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC5267A/P4/
NGC0586,22.903475,-6.893742,DG,Sa,SA(rs)ab,2.0,53.6,25.12,32.00009817532579,-19.184,9.86,14.08,-17.92009817532579,-19.536,real,-19.536,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC0586/P4/
NGC0853,32.922327,-9.304909,DG,Sm,(R$^{\prime}$L)SAB(s)dm,8.0,48.2,20.12,31.518139881919453,-18.788,9.702,15.87,-15.648139881919453,-19.195,real,-19.195,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC0853/P4/
NGC1189,45.850065,-15.622713,DG,Sd,SB(s)d,7.0,34.5,34.14,32.66631758389357,-19.296,9.905,14.42,-18.24631758389357,-19.719324632214988,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1189/P4/
UGC07370,184.917798,2.080142,DG,SBbc,SB(s)d,7.0,69.0,25.8,32.05809852981615,-17.779,9.298,14.76,-17.29809852981615,-18.313,real,-18.313,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07370/P4/
UGC07411,185.391927,4.779517,DG,S0-a,SAB0$^-$ / E5,-3.0,62.3,28.45,32.27041135365545,-18.496,9.585,14.69,-17.58041135365545,-18.941,real,-18.941,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07411/P4/
UGC07422,185.505262,5.100022,DG,SBab,(RL)SB(r)ab,2.0,65.2,25.22,32.00872541118531,-18.339,9.522,14.64,-17.36872541118531,-18.804,real,-18.804,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07422/P4/
UGC07688,188.134458,8.045362,DG,I,(R$^{\prime}$)dSA(r)d,7.0,43.0,5.66,28.764082155941352,-14.325,7.916,14.36,-14.404082155941353,-15.17,real,-15.17,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07688/P4/
UGC07710,188.440013,-2.649037,DG,IAB,IA(s)m,10.0,18.6,33.32,32.61352496367375,-17.832,9.318,15.02,-17.593524963673747,-18.359,real,-18.359,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07710/P4/
UGC07841,190.298363,1.410417,DG,Sb,I0 pec,0.0,55.4,22.66,31.776299527636894,-17.475,9.176,14.72,-17.056299527636895,-18.044,real,-18.044,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07841/P4/
UGC07857,190.476111,13.772892,DG,Sc,"dE4,N",11.0,60.8,6.3,28.99670274726791,-14.842,8.123,14.46,-14.53670274726791,-15.653,real,-15.653,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07857/P4/
UGC07945,191.754112,-1.578052,DG,Sd,SAB(s)cd,6.0,52.6,36.41,32.80610339466972,-18.051,9.406,15.11,-17.69610339466972,-18.551,real,-18.551,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC07945/P4/
UGC08101,194.234461,84.102527,DG,Sbc,SB(\underline{r}s)d,7.0,65.1,25.15,32.002689946959734,-18.05,9.406,15.34,-16.662689946959734,-18.552,real,-18.552,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/UGC08101/P4/
NGC3516,166.69779,72.56854,ETG,S0,(R)SB(l)0^+,-1.0,36.9,51.5,33.55903614520595,-22.375,11.136,12.537,-21.022036145205952,-22.7270534941234,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3516/P4/
NGC3607,169.22766,18.051856,ETG,E-S0,SA(rl)0^-,1.0,35.0,21.4,31.652068866745957,-22.274,11.096,10.931,-20.72106886674596,-22.5790611836853,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3607/P4/
NGC3928,177.948492,48.683185,S4G,E,"SA(l,nl)0^+^",-1.0,32.0,16.16,31.042206782192835,-18.898,9.745,13.161,-17.881206782192834,-19.329053593815317,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3928/P4/
NGC3930,177.941185,38.015242,S4G,SABc,SAB(s)d,7.0,43.0,12.97,30.5646998804204,-17.957,9.369,13.435,-17.129699880420397,-18.432584471898792,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3930/P4/
NGC3938,178.206054,44.120741,S4G,Sc,SA(ls)c,5.0,14.1,12.69,30.51730811047352,-20.288,10.301,10.921,-19.596308110473522,-20.795452405961278,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3938/P4/
NGC3941,178.230691,36.986351,S4G,S0,(R)SB_a_(bl)0^o^,-2.0,58.0,11.82,30.363087382726178,-20.312,10.311,11.274,-19.089087382726177,-20.694615534940652,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3941/P4/
NGC3949,178.423881,47.858747,S4G,Sbc,SAB(s)\underline{c}d,5.5,56.5,16.8,31.126546408629316,-20.165,10.252,11.372,-19.754546408629317,-20.73854340602789,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3949/P4/
NGC4489,187.717761,16.758762,S4G,E,SA(l)0^-^,-3.0,34.3,15.21,30.91064607026499,-18.842,9.723,12.845,-18.06564607026499,-19.32955682651227,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4489/P4/
NGC4491,187.738123,11.483284,S4G,SBa,SB(r\underline{s})\underline{0}/a,-0.5,64.0,6.78,29.156148469335314,-16.623,8.835,13.465,-15.691148469335314,-17.0740148902938,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4491/P4/
NGC4496A,187.913727,3.939422,S4G,SBd,SB(s)d,7.0,38.5,15.18,30.906358857797308,-19.131,9.839,12.118,-18.788358857797306,-19.720479331582368,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4496A/P4/
NGC4498,187.91478,16.85274,S4G,Sc,SB(r\underline{s})d,7.0,57.3,15.57,30.9614430628406,-18.727,9.677,12.783,-18.1784430628406,-19.26808911976754,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4498/P4/
NGC4501,187.996511,14.420326,S4G,Sb,SA(r\underline{s})a\underline{b},2.7,62.9,17.98,31.273948436986046,-22.443,11.163,10.191,-21.082948436986044,-22.79338788269172,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4501/P4/
NGC4502,188.013493,16.68768,S4G,Sc,S/IA\underline{B}(s:)m:,9.5,60.2,31.68,32.50392586458728,-18.228,9.477,14.59,-17.91392586458728,-18.824192578178014,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4502/P4/
NGC4504,188.072592,-7.563575,S4G,SABc,SAB(r\underline{s})c,5.0,52.9,17.06,31.159895134157523,-19.487,9.981,12.168,-18.991895134157524,-20.040650356527017,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4504/P4/
NGC4506,188.043908,13.419629,S4G,SABa,dSA(r\underline{s})0/a / Sph,0.0,50.5,7.49,29.372409088497335,-16.49,8.782,13.708,-15.664409088497335,-16.96598613579687,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4506/P4/
NGC5311,207.233606,39.985205,S4G,S0-a,"(L)SA(l,nl)0^-^",-3.0,37.5,35.63,32.75907911175508,-20.983,10.579,13.383,-19.37607911175508,-21.275373591262444,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5311/P4/
NGC5313,207.434784,39.984754,S4G,Sb,SA(r)b,3.0,57.2,42.52,33.14296627925629,-21.793,10.903,12.783,-20.35996627925629,-22.126237075625227,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5313/P4/
NGC5320,207.584997,41.366269,S4G,SABc,SA(s)b\underline{c},4.5,61.8,34.11,32.66440859703699,-20.404,10.348,13.386,-19.27840859703699,-20.80948602030369,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5320/P4/
NGC5334,208.226925,-1.114638,S4G,Sc,"SB(rs,x_1_r)cd",6.0,44.8,33.32,32.61352496367375,-20.686,10.461,12.967,-19.64652496367375,-21.11172336646333,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5334/P4/
NGC5336,208.040902,43.242907,S4G,Sc,SAB(rs)c,5.0,41.8,31.22,32.47216449363199,-18.964,9.772,13.853,-18.61916449363199,-19.552963656003516,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5336/P4/
NGC5337,208.095945,39.687306,S4G,Sab,"SB(rs,bl)0/a",0.0,66.3,52.2,33.58835251501131,-21.002,10.587,13.436,-20.15235251501131,-21.472332841027658,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5337/P4/
NGC5339,208.50113,-7.930663,S4G,Sa,"SA\underline{B}(rs,bl)ab",2.0,37.1,36.8,32.82923909336759,-20.812,10.511,12.835,-19.99423909336759,-21.289826186941383,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5339/P4/
NGC5346,208.257954,39.580807,S4G,Sc,SA(s)b\underline{c}:,4.5,68.0,39.26,32.969751476319935,-19.16,9.85,14.791,-18.178751476319935,-19.599406596935186,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5346/P4/
NGC5347,208.324208,33.490854,S4G,Sab,"SB(rs,bl)a",1.0,45.3,19.57,31.457954128290005,-19.485,9.98,13.442,-18.015954128290005,-19.80977422014815,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5347/P4/
NGC3061,149.050248,75.866441,S4G,Sc,SAB(rs)b pec,3.0,39.6,55.1,33.705757994258924,-20.556,10.409,13.481,-20.224757994258923,-21.14815812865085,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3061/P4/
